a,0.01854307,
c,0.07069792,
;,10483.681806756142,
+,0.0,
<,2.08425,
>,0.0,
ENTR,0.01,
REW,-2.3656666666666664,
lr,0.0002,
MAX REWD: -2.3656666666666664 REWD_ID: 0,
a,0.07418572,
c,0.038385507,
;,10551.466857727155,
+,0.0,
<,2.08425,
>,0.0,
ENTR,0.01,
REW,-2.904166666666666,
lr,0.0002,
a,-0.09594055,
c,0.04834815,
;,8774.188071474251,
+,0.0,
<,1.6029555555555555,
>,0.0,
ENTR,0.01,
REW,-1.2045000000000001,
lr,0.0002,
MAX REWD: -1.2045000000000001 REWD_ID: 1,
a,-0.08081494,
c,0.016909694,
;,9800.562879294019,
+,0.0,
<,1.8483555555555555,
>,0.0,
ENTR,0.01,
REW,-1.914333333333333,
lr,0.0002,
a,-0.037185214,
c,0.015956435,
;,9605.521788066193,
+,0.0,
<,1.8483555555555555,
>,0.0,
ENTR,0.01,
REW,-1.446,
lr,0.0002,
a,0.08923822,
c,0.06200064,
;,8369.674311311917,
+,0.0,
<,1.672488888888889,
>,0.0,
ENTR,0.01,
REW,-0.5031666666666667,
lr,0.0002,
MAX REWD: -0.5031666666666667 REWD_ID: 2,
a,0.03061518,
c,0.025723783,
;,11049.447065490362,
+,0.0,
<,2.223422222222222,
>,0.0,
ENTR,0.01,
REW,-2.4189999999999987,
lr,0.0002,
a,0.040734626,
c,0.009344049,
;,10894.557170310589,
+,0.0,
<,2.2744,
>,0.0,
ENTR,0.01,
REW,-2.106999999999999,
lr,0.0002,
a,0.051623896,
c,0.0053408383,
;,9222.984867996594,
+,0.0,
<,1.8560666666666668,
>,0.0,
ENTR,0.01,
REW,-1.6031666666666664,
lr,0.0002,
a,0.025685655,
c,0.108275376,
;,10352.727741856592,
+,0.0,
<,2.432,
>,0.0,
ENTR,0.01,
REW,-2.1201666666666656,
lr,0.0002,
a,0.05916243,
c,0.045589156,
;,9501.225279550594,
+,0.0,
<,2.2858,
>,0.0,
ENTR,0.01,
REW,-1.6104999999999998,
lr,0.0002,
a,-0.026362976,
c,0.014505599,
;,9834.706288284335,
+,0.0,
<,2.2858,
>,0.0,
ENTR,0.01,
REW,-0.9213333333333331,
lr,0.0002,
a,0.029627401,
c,0.034310285,
;,8136.921359824336,
+,0.0,
<,1.4816666666666667,
>,0.0,
ENTR,0.01,
REW,-0.051666666666666666,
lr,0.0002,
MAX REWD: -0.051666666666666666 REWD_ID: 3,
a,-0.054882795,
c,0.019146768,
;,11404.537678208788,
+,0.0,
<,2.4983555555555554,
>,0.0,
ENTR,0.01,
REW,-2.5018333333333316,
lr,0.0002,
a,-0.01484777,
c,0.011604576,
;,10112.454833955122,
+,0.0,
<,2.4983555555555554,
>,0.0,
ENTR,0.01,
REW,-1.532666666666666,
lr,0.0002,
a,0.005657212,
c,0.017664941,
;,9109.704107447857,
+,0.0,
<,1.6224444444444444,
>,0.0,
ENTR,0.01,
REW,-0.7298333333333334,
lr,0.0002,
a,-0.026687432,
c,0.020261161,
;,8302.947165798103,
+,0.0,
<,1.6366444444444443,
>,0.0,
ENTR,0.01,
REW,-0.7678333333333334,
lr,0.0002,
a,0.039153352,
c,0.010268855,
;,8951.664826809185,
+,0.0,
<,1.72985,
>,0.0,
ENTR,0.01,
REW,-2.1215,
lr,0.0002,
a,0.10272088,
c,0.014539154,
;,8950.354437574559,
+,0.0,
<,1.80085,
>,0.0,
ENTR,0.01,
REW,-1.6031666666666669,
lr,0.0002,
a,-0.004601932,
c,0.01966534,
;,8596.116054715621,
+,0.0,
<,1.63135,
>,0.0,
ENTR,0.01,
REW,-0.8206666666666668,
lr,0.0002,
a,-0.067856595,
c,0.015025208,
;,8501.007090608238,
+,0.0,
<,1.6191,
>,0.0,
ENTR,0.01,
REW,-0.8075,
lr,0.0002,
a,-0.053517528,
c,0.019856235,
;,8737.291432259279,
+,0.0,
<,1.7498222222222222,
>,0.0,
ENTR,0.01,
REW,-1.5736666666666663,
lr,0.0002,
a,-0.11635917,
c,0.031701732,
;,8878.023520591762,
+,0.0,
<,1.8554444444444445,
>,0.0,
ENTR,0.01,
REW,-1.9339999999999997,
lr,0.0002,
a,0.025910294,
c,0.035166644,
;,8725.844891679295,
+,0.0,
