a,0.023606472,
c,0.024570841,
;,6108.005831916011,
+,0.0,
<,1.2451,
>,0.0,
ENTR,0.01,
REW,1.5713333333333332,
lr,0.0002,
MAX REWD: 1.5713333333333332 REWD_ID: 0,
a,0.041377824,
c,0.01797653,
;,6107.568938657112,
+,0.0,
<,1.2451,
>,0.0,
ENTR,0.01,
REW,1.5091666666666668,
lr,0.0002,
a,-0.04907599,
c,0.034123007,
;,6114.569502291319,
+,0.0,
<,1.2451,
>,0.0,
ENTR,0.01,
REW,1.5076666666666667,
lr,0.0002,
a,-0.04919891,
c,0.025217427,
;,6000.84257669672,
+,0.0,
<,1.2451,
>,0.0,
ENTR,0.01,
REW,1.5245,
lr,0.0002,
a,-0.0031129345,
c,0.048311155,
;,5966.0062760269075,
+,0.0,
<,1.2451,
>,0.0,
ENTR,0.01,
REW,1.5951666666666668,
lr,0.0002,
MAX REWD: 1.5951666666666668 REWD_ID: 1,
a,-0.046320796,
c,0.030182604,
;,5893.104675990546,
+,0.0,
<,1.1671111111111112,
>,0.0,
ENTR,0.01,
REW,1.8276666666666668,
lr,0.0002,
MAX REWD: 1.8276666666666668 REWD_ID: 2,
a,-0.04771212,
c,0.01742586,
;,5821.828061060186,
+,0.0,
<,1.0979333333333334,
>,0.0,
ENTR,0.01,
REW,2.0223333333333335,
lr,0.0002,
MAX REWD: 2.0223333333333335 REWD_ID: 3,
a,0.07440575,
c,0.038092356,
;,5775.224423562977,
+,0.0,
<,1.1671111111111112,
>,0.0,
ENTR,0.01,
REW,1.8458333333333337,
lr,0.0002,
a,0.019100117,
c,0.020868165,
;,5696.098582515345,
+,0.0,
<,1.1524,
>,0.0,
ENTR,0.01,
REW,1.9966666666666668,
lr,0.0002,
a,-0.08082436,
c,0.030185597,
;,5629.42346978095,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.321833333333333,
lr,0.0002,
MAX REWD: 2.321833333333333 REWD_ID: 4,
a,-0.042226773,
c,0.025034424,
;,5657.335009837687,
+,0.0,
<,1.093288888888889,
>,0.0,
ENTR,0.01,
REW,2.1973333333333334,
lr,0.0002,
a,0.025498174,
c,0.010043496,
;,5712.975498626094,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.1778333333333335,
lr,0.0002,
a,-0.0034757177,
c,0.020193731,
;,5682.524997047084,
+,0.0,
<,1.0933777777777778,
>,0.0,
ENTR,0.01,
REW,2.2939999999999996,
lr,0.0002,
a,0.034191012,
c,0.013338662,
;,5672.378634761975,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.303666666666666,
lr,0.0002,
a,-0.006611447,
c,0.013299175,
;,5561.706295600499,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.313833333333333,
lr,0.0002,
a,0.08580041,
c,0.037843663,
;,5507.708678059383,
+,0.0,
<,1.09035,
>,0.0,
ENTR,0.01,
REW,2.339166666666666,
lr,0.0002,
MAX REWD: 2.339166666666666 REWD_ID: 5,
a,0.042318977,
c,0.011724414,
;,5561.651412536977,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.2954999999999997,
lr,0.0002,
a,0.0628379,
c,0.020793004,
;,5498.299919697142,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.3031666666666664,
lr,0.0002,
a,-0.00045215618,
c,0.018521005,
;,5390.251293211171,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.2909999999999995,
lr,0.0002,
a,-0.010078298,
c,0.03170384,
;,5445.226530285447,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.284833333333333,
lr,0.0002,
a,-0.023796253,
c,0.014738156,
;,5377.975186967696,
+,0.0,
<,1.1035777777777778,
>,0.0,
ENTR,0.01,
REW,2.266166666666666,
lr,0.0002,
a,0.035857078,
c,0.01835276,
;,5446.01390427254,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.2774999999999994,
lr,0.0002,
a,-0.09935281,
c,0.008599395,
;,5495.479150697794,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.2175,
lr,0.0002,
a,-0.071029305,
c,0.0157849,
;,5572.89283572198,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.212333333333333,
lr,0.0002,
a,0.03145796,
c,0.011583376,
;,5565.308047508713,
+,0.0,
<,1.0908,
>,0.0,
ENTR,0.01,
REW,2.245333333333333,
lr,0.0002,
a,-0.11384773,
c,0.014625196,
;,5625.486152497568,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.2784999999999997,
lr,0.0002,
a,0.010384015,
c,0.0139269,
;,5678.817630866952,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.3046666666666664,
lr,0.0002,
a,-0.020721748,
c,0.007218796,
;,5734.738551857785,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.2963333333333327,
lr,0.0002,
a,-0.051292144,
c,0.006685661,
;,5718.169829653117,
+,0.0,
<,1.08295,
>,0.0,
ENTR,0.01,
REW,2.275666666666666,
lr,0.0002,
a,-0.038272534,
c,0.0058296095,
;,5734.29377799588,
+,0.0,
<,1.0908,
>,0.0,
ENTR,0.01,
REW,2.2414999999999994,
lr,0.0002,
a,0.005022226,
c,0.0067182374,
;,5710.452732544089,
+,0.0,
<,1.0908,
>,0.0,
ENTR,0.01,
REW,2.228166666666666,
lr,0.0002,
a,-0.0008906473,
c,0.005897311,
;,5714.0468676564005,
+,0.0,
<,1.1060666666666668,
>,0.0,
ENTR,0.01,
REW,2.238833333333333,
lr,0.0002,
a,0.020064145,
c,0.00498182,
;,5842.939653960306,
+,0.0,
<,1.1060666666666668,
>,0.0,
ENTR,0.01,
REW,2.261333333333333,
