a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
MAX REWD: 1.2276499999999997 REWD_ID: 0,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,0,
c,0,
;,6120.2253991043235,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45353166652456317,
ENTR,0.1,
REW,1.2276499999999997,
lr,0.0002,
a,-0.5125572,
c,0.030918842,
;,9183.159246477559,
+,-1.5419922222222222,
<,1.7606222222222223,
>,-0.26833440977521866,
ENTR,0.09924104809761047,
REW,-1.0324,
lr,0.0002,
a,-0.60808307,
c,0.038649097,
;,6201.19103307414,
+,1.2828392592592592,
<,1.1568666666666667,
>,0.48594958409645006,
ENTR,0.0981709286570549,
REW,0.9638333333333331,
lr,0.0002,
a,-0.64103127,
c,0.02874714,
;,6555.740591362026,
+,1.178568888888889,
<,1.1605777777777777,
>,0.3912433075835774,
ENTR,0.09708389639854431,
REW,0.8637666666666662,
lr,0.0002,
a,-0.69702214,
c,0.034323268,
;,6189.160340508387,
+,1.4462005555555557,
<,1.1020444444444444,
>,0.48194384404599244,
ENTR,0.09603721648454666,
REW,1.0603833333333332,
lr,0.0002,
a,-0.72556937,
c,0.023307363,
;,5993.069619478536,
+,1.3288985185185185,
<,1.1634444444444445,
>,0.5308661878887555,
ENTR,0.0949757769703865,
REW,1.0098166666666666,
lr,0.0002,
a,-0.7462112,
c,0.03341364,
;,5464.167362753969,
+,1.5058550000000002,
<,1.1671111111111112,
>,0.6580453460010318,
ENTR,0.09395552426576614,
REW,1.1663833333333327,
lr,0.0002,
a,-0.80966747,
c,0.029007195,
;,5359.068576938653,
+,1.6299283333333332,
<,1.1671111111111112,
>,0.686564454567634,
ENTR,0.0929226353764534,
REW,1.2526999999999997,
lr,0.0002,
MAX REWD: 1.2526999999999997 REWD_ID: 1,
a,-0.8501496,
c,0.025547106,
;,5149.082692651549,
+,1.7067783333333333,
<,1.1671111111111112,
>,0.752390136219301,
ENTR,0.0919310599565506,
REW,1.3248833333333325,
lr,0.0002,
MAX REWD: 1.3248833333333325 REWD_ID: 2,
a,-0.90563565,
c,0.024933435,
;,5218.194844127693,
+,1.9658194444444443,
<,1.08295,
>,0.7330515982023713,
ENTR,0.09093230217695236,
REW,1.472766666666666,
lr,0.0002,
MAX REWD: 1.472766666666666 REWD_ID: 3,
a,-0.84859735,
c,0.032392144,
;,5213.783424159101,
+,2.041363888888889,
<,1.08295,
>,0.7399280615111311,
ENTR,0.08997354656457901,
REW,1.5207499999999994,
lr,0.0002,
MAX REWD: 1.5207499999999994 REWD_ID: 4,
a,-0.90582997,
c,0.037062965,
;,5163.722034918597,
+,2.009342777777778,
<,1.08295,
>,0.7516879714441858,
ENTR,0.08900443464517593,
REW,1.5063999999999995,
lr,0.0002,
a,-0.9012089,
c,0.041029092,
;,5231.9334297830455,
+,1.939633148148148,
<,1.1183777777777777,
>,0.733038703760698,
ENTR,0.08808183670043945,
REW,1.4570499999999993,
lr,0.0002,
a,-0.9434383,
c,0.04324618,
;,4853.136625220961,
+,2.1197805555555553,
<,1.08295,
>,0.8324368949146431,
ENTR,0.08713618665933609,
REW,1.605166666666666,
lr,0.0002,
MAX REWD: 1.605166666666666 REWD_ID: 5,
a,-0.9691652,
c,0.031100702,
;,5457.8810821223215,
+,2.0020883333333335,
<,1.0869333333333333,
>,0.69337080888579,
ENTR,0.0862269476056099,
REW,1.4786666666666661,
lr,0.0002,
